"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2021-06-06,"Gowanus/Park Slope/Windsor Terrace","Brooklyn","11215","11215","18+",56922.08,3214,39043,42257,5.65,68.59,74.24
2021-06-06,"Bedford-Stuyvesant (West)/Crown Heights (West)","Brooklyn","11216","11216","18+",46042.94,2856,25611,28467,6.2,55.62,61.83
2021-06-06,"Boerum Hill/Park Slope","Brooklyn","11217","11217, 11243","18+",34613.85,2163,22120,24283,6.25,63.91,70.15
2021-06-06,"Kensington/Windsor Terrace","Brooklyn","11218","11218","18+",53726.25,4635,29627,34262,8.63,55.14,63.77
2021-06-06,"Borough Park","Brooklyn","11219","11219","18+",57912.51,5075,24568,29643,8.76,42.42,51.19
2021-06-06,"Sunset Park","Brooklyn","11220","11220","18+",72891.63,11448,49307,60755,15.71,67.64,83.35
2021-06-06,"Bedford-Stuyvesant (East)/Bushwick","Brooklyn","11221","11221","18+",64338.77,5256,32830,38086,8.17,51.03,59.2
2021-06-06,"Greenpoint","Brooklyn","11222","11222","18+",32062.1,2393,22366,24759,7.46,69.76,77.22
2021-06-06,"Gravesend/Homecrest","Brooklyn","11223","11223","18+",62432.22,4966,27886,32852,7.95,44.67,52.62
2021-06-06,"Brighton Beach/Coney Island/Seagate","Brooklyn","11224","11224","18+",37631.32,2273,14968,17241,6.04,39.78,45.82
2021-06-06,"Crown Heights (West)/Prospect Lefferts Gardens","Brooklyn","11225","11225","18+",45775.98,2642,23566,26208,5.77,51.48,57.25
2021-06-06,"Flatbush/Prospect Lefferts Gardens","Brooklyn","11226","11226","18+",77335.54,6073,36012,42085,7.85,46.57,54.42
2021-06-06,"Bath Beach/Dyker Heights","Brooklyn","11228","11228","18+",35510.23,3045,19989,23034,8.57,56.29,64.87
2021-06-06,"Gerritsen Beach/Homecrest/Sheepshead Bay","Brooklyn","11229","11229","18+",65554.74,4549,30285,34834,6.94,46.2,53.14
2021-06-06,"Midwood","Brooklyn","11230","11230","18+",64635.23,4855,26260,31115,7.51,40.63,48.14
2021-06-06,"Carroll Gardens/Cobble Hill/Red Hook","Brooklyn","11231","11231","18+",30285.65,1844,18493,20337,6.09,61.06,67.15
2021-06-06,"Sunset Park","Brooklyn","11232","11232","18+",21455.8,2028,12013,14041,9.45,55.99,65.44
2021-06-06,"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn","11233","11233","18+",56732.43,3483,21348,24831,6.14,37.63,43.77
2021-06-06,"Bergen Beach/Flatlands/Marine Park/Mill Basin","Brooklyn","11234","11234","18+",73346.64,4726,30734,35460,6.44,41.9,48.35
2021-06-06,"Brighton Beach/Manhattan Beach/Sheepshead Bay","Brooklyn","11235","11235","18+",65010.78,4711,28848,33559,7.25,44.37,51.62
2021-06-06,"Canarsie","Brooklyn","11236","11236","18+",76845.81,4816,27436,32252,6.27,35.7,41.97
2021-06-06,"Bushwick/East Williamsburg","Brooklyn","11237","11237","18+",37702.33,3749,20900,24649,9.94,55.43,65.38
2021-06-06,"Clinton Hill/Prospect Heights","Brooklyn","11238","11238","18+",45933.55,2946,32458,35404,6.41,70.66,77.08
2021-06-06,"East New York","Brooklyn","11239","11239","18+",10746.76,805,5919,6724,7.49,55.08,62.57
2021-06-06,"Flushing/Murray Hill","Queens","11354","11354","18+",46305.65,5227,34746,39973,11.29,75.04,86.32
2021-06-06,"Flushing/Murray Hill/Queensboro Hill","Queens","11355","11355","18+",66856.37,9514,54427,63941,14.23,81.41,95.64
2021-06-06,"College Point","Queens","11356","11356","18+",17775.53,2144,12134,14278,12.06,68.26,80.32
2021-06-06,"Whitestone","Queens","11357","11357","18+",31475.11,2520,21011,23531,8.01,66.75,74.76
2021-06-06,"Auburndale/Murray Hill","Queens","11358","11358","18+",29641.54,2769,21947,24716,9.34,74.04,83.38
2021-06-06,"Bayside (North)","Queens","11360","11360","18+",16134.98,1049,11379,12428,6.5,70.52,77.03
2021-06-06,"Bayside (North)/Bayside (South)","Queens","11361","11361","18+",21576.15,1786,15932,17718,8.28,73.84,82.12
2021-06-06,"Douglaston-Little Neck","Queens","11362","11362","18+",14730.32,1107,10432,11539,7.52,70.82,78.34
2021-06-06,"Douglaston-Little Neck","Queens","11363","11363","18+",5404,377,4110,4487,6.98,76.05,83.03
2021-06-06,"Bayside (South)/Oakland Gardens","Queens","11364","11364","18+",29084.9,2245,20833,23078,7.72,71.63,79.35
2021-06-06,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens","11365","11365","18+",35054.7,2879,23079,25958,8.21,65.84,74.05
2021-06-06,"Fresh Meadows/Hillcrest","Queens","11366","11366","18+",11544.71,884,7063,7947,7.66,61.18,68.84
2021-06-06,"Kew Gardens Hills/Pomonok","Queens","11367","11367","18+",31414.15,2496,17523,20019,7.95,55.78,63.73
2021-06-06,"Corona/North Corona","Queens","11368","11368","18+",83122.23,10678,44349,55027,12.85,53.35,66.2
2021-06-06,"Airport/East Elmhurst","Queens","11369","11369","18+",26106.55,3122,16554,19676,11.96,63.41,75.37
2021-06-06,"Jackson Heights/Rikers Island","Queens","11370","11370","18+",26609.32,2382,13886,16268,8.95,52.18,61.14
2021-06-06,"Jackson Heights","Queens","11372","11372","18+",49589.9,6163,35830,41993,12.43,72.25,84.68
2021-06-06,"Elmhurst","Queens","11373","11373","18+",74412.58,9441,56603,66044,12.69,76.07,88.75
2021-06-06,"Rego Park","Queens","11374","11374","18+",34948.32,2772,21344,24116,7.93,61.07,69
2021-06-06,"Forest Hills","Queens","11375","11375","18+",59627.01,4078,36964,41042,6.84,61.99,68.83
2021-06-06,"Woodside","Queens","11377","11377","18+",68556.99,7996,46602,54598,11.66,67.98,79.64
2021-06-06,"Maspeth","Queens","11378","11378","18+",28126.17,2394,15771,18165,8.51,56.07,64.58
2021-06-06,"Middle Village","Queens","11379","11379","18+",29592.35,2025,16414,18439,6.84,55.47,62.31
2021-06-06,"Glendale/Ridgewood","Queens","11385","11385","18+",79512.77,7141,39709,46850,8.98,49.94,58.92
2021-06-06,"Cambria Heights","Queens","11411","11411","18+",17780.06,1058,7240,8298,5.95,40.72,46.67
2021-06-06,"St. Albans","Queens","11412","11412","18+",30605.05,1954,12166,14120,6.38,39.75,46.14
2021-06-06,"Laurelton/Rosedale","Queens","11413","11413","18+",34691.42,2187,12974,15161,6.3,37.4,43.7
