DATE,NEIGHBORHOOD_NAME,BOROUGH,MODZCTA,Label,AGE_GROUP,POP_DENOMINATOR,COUNT_PARTIALLY_CUMULATIVE,COUNT_FULLY_CUMULATIVE,COUNT_1PLUS_CUMULATIVE,PERC_PARTIALLY,PERC_FULLY,PERC_1PLUS
2/13/2022,Bellerose/Hollis Hills/Holliswood,Queens,11427,11427,'5-17,3193.24,276,1903,2179,8.64,59.59,68.24
2/13/2022,Queens Village,Queens,11428,11428,'5-17,2757.5,279,1651,1930,10.12,59.87,69.99
2/13/2022,Queens Village,Queens,11429,11429,'5-17,4400.13,410,2094,2504,9.32,47.59,56.91
2/13/2022,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,11432,11432,'5-17,8279.12,966,6444,7410,11.67,77.83,89.5
2/13/2022,Jamaica,Queens,11433,11433,'5-17,6053.78,656,3168,3824,10.84,52.33,63.17
2/13/2022,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,11434,11434,'5-17,9596.74,985,4212,5197,10.26,43.89,54.15
2/13/2022,Briarwood/Jamaica,Queens,11435,11435,'5-17,8426.14,843,4676,5519,10,55.49,65.5
2/13/2022,South Jamaica/South Ozone Park,Queens,11436,11436,'5-17,3320.44,383,1673,2056,11.53,50.38,61.92
2/13/2022,Edgemere/Far Rockaway,Queens,11691,11691,'5-17,12334.24,1015,3951,4966,8.23,32.03,40.26
2/13/2022,Arverne/Edgemere,Queens,11692,11692,'5-17,3837.72,344,1453,1797,8.96,37.86,46.82
2/13/2022,Arverne/Broad Channel,Queens,11693,11693,'5-17,2083.61,172,671,843,8.25,32.2,40.46
2/13/2022,Belle Harbor-Neponsit/Rockaway Park,Queens,11694,11694,'5-17,3104.37,146,1115,1261,4.7,35.92,40.62
2/13/2022,Breezy Point,Queens,11697,11697,'5-17,530.9,25,245,270,4.71,46.15,50.86
